Date,ONGC,Reliance,BPCL,IndiGo,Maruti,Mahindra,Asian Paints,Pidilite,HUL,ITC,HDFC Bank,SBI,TCS,Infosys
2007-03-15,57.057167053222656,127.73831176757812,10.680334091186523,,691.5074462890625,148.58399963378906,57.21645736694336,23.8894100189209,119.31903076171875,27.103567123413086,39.60026168823242,68.74654388427734,205.8214111328125,169.71319580078125
2007-03-16,56.05415725708008,129.40542602539062,10.897377967834473,,677.56689453125,145.33213806152344,56.72407913208008,23.79207992553711,119.25162506103516,26.689565658569336,38.95779800415039,68.11284637451172,206.38002014160156,167.10557556152344
2007-03-19,58.28062057495117,130.73919677734375,11.114422798156738,,685.1668090820312,146.9630584716797,57.56402587890625,23.867782592773438,121.44188690185547,26.12835693359375,39.869754791259766,69.07460021972656,210.25704956054688,170.35389709472656
2007-03-20,58.107913970947266,131.67477416992188,11.548507690429688,,685.8616333007812,147.9475860595703,59.30991744995117,24.495027542114258,124.0701675415039,25.916749954223633,41.1891975402832,71.0018310546875,208.93972778320312,167.79519653320312
2007-03-21,59.639976501464844,134.5841827392578,11.286247253417969,,687.598876953125,149.86688232421875,59.059295654296875,24.787015914916992,128.7202911376953,26.60676383972168,41.63547897338867,73.28317260742188,211.27415466308594,170.9007110595703
2007-03-22,62.626976013183594,138.1245574951172,11.353169441223145,,722.0374755859375,155.45582580566406,59.852901458740234,24.408510208129883,132.56170654296875,27.48078155517578,44.23553466796875,76.7462387084961,217.2855987548828,172.94927978515625
2007-03-23,61.950923919677734,138.2049102783203,11.127079963684082,,730.1585083007812,160.01441955566406,59.83617401123047,24.451772689819336,133.8084716796875,26.52396011352539,43.59953308105469,76.50765991210938,214.80934143066406,170.7905731201172
2007-03-26,62.47629928588867,137.04991149902344,11.090907096862793,,713.6991577148438,158.35768127441406,61.11427307128906,24.484216690063477,133.50518798828125,26.174354553222656,41.963172912597656,75.5719985961914,210.33201599121094,167.9788360595703
2007-03-28,63.52707290649414,135.58851623535156,10.843116760253906,,691.9417114257812,153.09613037109375,61.999725341796875,24.873538970947266,133.20196533203125,26.37675666809082,41.32716751098633,72.58981323242188,200.26861572265625,162.583984375
2007-03-29,64.28026580810547,136.3116912841797,11.309759140014648,,705.6650390625,152.17239379882812,63.26114273071289,24.451772689819336,138.15533447265625,27.039173126220703,40.26213455200195,73.4844741821289,208.1642608642578,162.4738006591797
2007-03-30,64.72113800048828,137.62741088867188,10.951640129089355,,712.3964233398438,156.72097778320312,63.70386505126953,24.462581634521484,138.29010009765625,27.81197738647461,41.14176940917969,74.14054870605469,205.7464141845703,164.75497436523438
2007-04-02,60.7017822265625,131.96783447265625,10.595328330993652,,650.7716674804688,143.28604125976562,61.83685302734375,24.105703353881836,131.88775634765625,27.011566162109375,38.86509323120117,69.37281036376953,198.30104064941406,156.9442596435547
2007-04-03,62.00236511230469,134.6595458984375,10.749068260192871,,657.025390625,146.0473175048828,62.42577362060547,24.008371353149414,134.9204864501953,27.508377075195312,39.41917037963867,69.09322357177734,200.54368591308594,160.34771728515625
2007-04-04,62.2852668762207,136.91932678222656,10.843116760253906,,647.9054565429688,142.9446563720703,64.1883773803711,24.040813446044922,133.3030242919922,27.296777725219727,39.88700485229492,69.77539825439453,199.83502197265625,162.76763916015625
2007-04-05,62.175048828125,136.4774169921875,10.971531867980957,,656.5477294921875,143.3262176513672,66.00524139404297,24.44095230102539,134.78567504882812,27.26917266845703,40.64375305175781,70.71105194091797,199.13462829589844,162.60440063476562
2007-04-09,64.0267562866211,139.03350830078125,11.306144714355469,,685.68798828125,147.48321533203125,65.79639434814453,25.273679733276367,137.91943359375,28.575586318969727,41.874778747558594,73.72679138183594,202.96995544433594,167.1137237548828
2007-04-10,64.24718475341797,139.0435028076172,11.913866996765137,,682.8218383789062,146.14773559570312,66.76126098632812,24.992496490478516,140.6825714111328,29.41280746459961,42.77165603637695,73.89824676513672,199.65992736816406,163.13900756835938
2007-04-11,64.70276641845703,139.26451110839844,11.54127025604248,,679.1738891601562,145.63565063476562,67.43370819091797,24.905981063842773,138.59336853027344,29.532400131225586,42.22835922241211,73.1676254272461,198.52606201171875,162.9267578125
2007-04-12,62.52040100097656,139.3548583984375,11.342317581176758,,659.1968994140625,144.3503875732422,67.1455078125,24.64643096923828,140.0760498046875,28.750396728515625,41.32286071777344,72.1686019897461,200.26019287109375,166.97494506835938
2007-04-13,64.10023498535156,141.81056213378906,11.4237060546875,,670.4880981445312,149.6320343017578,67.78453063964844,24.495027542114258,139.301025390625,28.235179901123047,42.308128356933594,74.4014892578125,210.44041442871094,170.32533264160156
